,user,name,rating,main_category,sub_category
20,user0,"Elastic Back Bra Extender 4 Hook 3 Row 3/4"" Stretchy Extension Tape Multi Color",4,women's clothing,Clothing
21,user0,Dhruvi Party and Casual Wear Jaipuri Print Long Cotton Maxi Dress for Women (Free Size Up to XXL),5,women's clothing,Ethnic Wear
22,user0,Trendif Women's Solid Overcoat,4,women's clothing,Western Wear
23,user0,Clovia Womens Non-Padded Non-Wired Full Cup Multiway T-Shirt Bra,4,women's clothing,Lingerie & Nightwear
24,user0,MIRCHI FASHION Women's Stylish Ethnic Organza Mix Floral Printed Saree with Blouse Piece,5,women's clothing,Ethnic Wear
25,user0,PURVAJA Women's Jacquard Semi-Stitched Lehenga choli,5,women's clothing,Ethnic Wear
26,user0,QAZMI Short Kurti for Women| Rayon Cotton Embroiderd Straight Kurta | Women's Tunic Tops,5,women's clothing,Ethnic Wear
27,user0,NumBrave Women Harem Pants,5,women's clothing,Ethnic Wear
28,user0,HANDLOOM PARIDHAAN Women's Ikat Cotton Saree Without Blouse Piece (PATD014_Off-White),5,women's clothing,Ethnic Wear
29,user0,W for Woman Women's Rayon Regular Kurta,5,women's clothing,Ethnic Wear
30,user0,CUSHYBEE Women Solid Zipper Velvet Full Nightwear Set,5,women's clothing,Lingerie & Nightwear
31,user0,BLINKIN Women's Highwaist Sports Activewear Tights for Yoga Gym Dance Workout (1761),4,women's clothing,Clothing
32,user0,GoSriKi Womens Kurta with Palazzo & Dupatta,4,women's clothing,Ethnic Wear
33,user0,ishin Foil Print Saree with Blouse Piece,4,women's clothing,Ethnic Wear
34,user0,ILLI LONDON Women's A-LINE MIDI & Maxi Dress,5,women's clothing,Western Wear
35,user0,W for Woman Straight Kurta,4,women's clothing,Ethnic Wear
36,user0,Senslife Satin 3/4Th Sleeves Solid Robe with Lingerie Set for Women,5,women's clothing,Lingerie & Nightwear
37,user0,"Nakoda Creation Women's Cotton Solid Dupatta (Multicolour, Free Size) - Pack of 5",4,women's clothing,Clothing
38,user0,FIORRA Women's Black Poly Crepe A-Line Kurta with Pant and Dupatta,4,women's clothing,Ethnic Wear
39,user0,RAJMANDIRFABRICS Women's Pure Cotton Printed Night Suit Top and Pyjama Set,4,women's clothing,Clothing
40,user0,BLACK MACY Women's Maxi Skirt (Multicolour_Free Size),5,women's clothing,Western Wear
41,user0,"GLAMORAS® Postpartum Recovery Belly Band Waist Trainer Cincher Trimmer Tummy Control Slimming Body Shaper Shapewear Belt, ...",4,women's clothing,Clothing
42,user0,Bodycare Insider Women Top,4,women's clothing,Lingerie & Nightwear
43,user0,Shiv Textiles Women's Banarasi Silk Saree With unstitched Blouse Piece,4,women's clothing,Ethnic Wear
44,user0,GoSriKi Women's Chiffon Printed Saree with Blouse Piece,5,women's clothing,Ethnic Wear
45,user0,kbee Women's Embellished Net Dupatta with Stones and Lace Border,5,women's clothing,Ethnic Wear
46,user0,RC. ROYAL CLASS Women's Solid Plain Soft Cotton Ankle Thumb Skin Socks (Pack of 5)(Beige),5,women's clothing,Clothing
47,user0,"Floret Women's Pep Up T-3033 Full Coverage Non Padded Bra (Black, 32)",5,women's clothing,Lingerie & Nightwear
48,user0,Lymio Tops for Women Multi Color Women top (517),4,women's clothing,Clothing
49,user0,Pujia Mills Women's Phantom Silk Floral Sleeveless Saree Blouse,4,women's clothing,Ethnic Wear
50,user0,Wellberg Extra Large Electric Tandoor For Home and Medium Families Fitted With Stainless Steel Element and Cement Sheet fo...,1,appliances,Kitchen & Home Appliances
51,user0,"Duracell 1,000 Lumen Aluminum Focusing Flashlight for Everyday Use - Ultra-Light and Easy to Carry Design with 3 Modes and...",1,accessories,Bags & Luggage
52,user0,Secro Rca Female To Rca Female Coupler Female Jack Connector Audio Video Adapter For Charging Adapter (3Rca To 3Rca Femal...,1,"tv, audio & cameras",Home Entertainment Systems
53,user0,Trilok fab Women's Embroidered silk Saree With Blouse Piece,2,women's clothing,Ethnic Wear
54,user0,"Black + Decker Steam Iron Press 1600 Watt with Auto-Shut Off, Spray and Ceramic Sole Plate Coating (Red)",1,appliances,Kitchen & Home Appliances
55,user0,"URBAN TRIBE Havana 15.6"" inch Laptop Backpack for Men and Women | 27L Office/Work/Casual Bag | Water Repellent | Black",2,accessories,Bags & Luggage
56,user0,Privily Women's Cotton Lightly Half Cup Padded Non Wired T-Shirt Bra (Pack of 3),2,women's clothing,Lingerie & Nightwear
57,user0,"MOROFEEL Three Fold 4 inch Soft Bounce Single High Density PU Foam Mattress (Navy Blue, 72x35x4 Inch)",2,home & kitchen,Furniture
58,user0,Shiv Textiles Women's Pure Georgette Saree With Blouse Piece,2,women's clothing,Ethnic Wear
59,user0,Monster Boom Box Wireless Bluetooth Subwoofer (Gray),1,"tv, audio & cameras",Speakers
60,user0,Women's Cotton Half Padded Non Wired Bra and Panty Set (Pack of 3),1,stores,Amazon Fashion
61,user0,Lycan Wrist/Ankle Weights 4 kg (2 kg Each x 2 pc),2,sports & fitness,Strength Training
62,user0,Amrutam Fab Women's Net Embroidered Blouse,1,women's clothing,Ethnic Wear
63,user0,Women's Embroidered Rayon Anarkali Kurta|Gown for Women|Flared Kurta for Women,1,women's clothing,Ethnic Wear
64,user0,"BRUTON Men's Casual Sneakers/Shoes for Running, Workout, Party, Gym, Joggers and Any Occasion Black & Gold Shoe",1,men's shoes,Casual Shoes
65,user0,CETC Women's Rayon Round Neck Shrug,1,women's clothing,Clothing
66,user0,VredeVogel Cotton Silk Blend Straight Embroidery Kurta Pant and Dupatta Set for Women,1,women's clothing,Ethnic Wear
67,user0,"Quick Dry Plain Washable Dry Sheet/Bed Protector for Baby (Large (100 * 140 cm), Lilac)",2,home & kitchen,Bedroom Linen
68,user0,Tissu Women's Maroon & White Floral Printed Kurta,1,women's clothing,Clothing
69,user0,Bigstep Women's Cotton Ankle Length Low Cut Socks Multicolor Free Size - 5 Pair,2,stores,Men's Fashion
70,user0,CREATURE Classic Pu-Leather Brown Wallet/Purse for Men/Boys(Brown || D-01),2,stores,Men's Fashion
71,user0,"Inlight® Wall Autolock Projector Screen - 6 Ft. x 4 Ft, 84"" Diagonal, 4:3 Format - UHD-3D-4K Technology Compatible(White)",1,"tv, audio & cameras",Home Entertainment Systems
72,user0,ALSU Women's Green Hand Clutch Wallet Purse_LDU-012blshgrn,1,accessories,Bags & Luggage
73,user0,Amayra Women's Cotton Printed Straight Kurti with Palazzos and Dupatta Set,2,women's clothing,Ethnic Wear
74,user0,CuB McPAWS be curious Boy's Regular Shorts,2,kids' fashion,Kids' Fashion
75,user0,Godox Ad-S7/S8 Multi-Functional 45cm Umbrella Softbox (Black),1,"tv, audio & cameras",Cameras
76,user0,OORA Men's Faux Leather Black Color Ankle Length Shoes Office Wear Formal Boots,1,men's shoes,Formal Shoes
77,user0,AKA CHIC Women's Relaxed Jeans,2,women's clothing,Western Wear
78,user0,WILDSELF Cotton Hosiery Print Nighty / Maxi/ Gown,1,women's clothing,Lingerie & Nightwear
79,user0,Wipro Vesta Grill 1000 Watt Sandwich Maker|Standard Size |Dual function-SW Maker&Griller|Non stick-BPA&PTFE Free |Auto Tem...,2,appliances,Kitchen & Home Appliances
80,user0,KANUSHI INDUSTRIES® LED/LCD Television Cover for 32 Inches LED/LCD With Stainless Steel Zip Lock (All Brands & Models)(VA...,2,"tv, audio & cameras",Home Entertainment Systems
81,user0,Sonata analog Black Dial Women's Watch NM8133KM01/NN8133KM01/NP8133KM01,2,accessories,Watches
82,user0,"Rexnord 21725 A2 W - Exhaust Fan (6"" x 6"" Round, Black)",1,appliances,Heating & Cooling Appliances
83,user0,"Topwon Universal Stroller Sleeping Bag Baby Footmuff Bag for Pushchairs Waterproof, Windproof (Blue)",1,toys & baby products,Strollers & Prams
84,user0,BATA Men's New Thar Sandal,2,stores,Men's Fashion
85,user0,ILU Cap for Men Women Topi Unisex Head Branded Boy's Girl's Caps Adjustable Strap Summer Sports Cricket Gym Dance Cotton F...,1,stores,Men's Fashion
86,user0,India Jersey 2022/23 Dhoni 7 - World Cup,2,men's clothing,T-shirts & Polos
87,user0,Butterflies Women Handbag,2,accessories,Handbags & Clutches
88,user0,BELLUXA Women's Jacquard Japan Silk Saree With Un-Stitched Blouse,1,women's clothing,Clothing
89,user0,"TREDIFIC Women Rayon Stylish Kurta With Stylish jacket, festive and Causal",1,women's clothing,Ethnic Wear
90,user0,"Lloyd 1.0 Ton 3 Star Fixed Speed Window AC (Copper, 2023 Model, White with Silver Deco Strip, GLW12C3XWSEW)",2,appliances,Air Conditioners
91,user0,"SAPPHIRE INDIA Digital Table Alarm Clock - Bedside Smart Desk Timepiece for Heavy Sleepers Students, Loud Study Table Watc...",1,home & kitchen,Home Décor
92,user0,CILICAnT Silica Gel White 5 Gram (80 Pcs) Silica Gel Packets Desiccant Dehumidifiers for Moisture Absorption (White) (5 gr...,1,appliances,All Appliances
93,user0,Ronzgin Women's Loose Fit Palazzo,1,women's clothing,Clothing
94,user0,LOVE BLUSH Women's Cotton Printed Night Suit Pack Of 2,2,women's clothing,Lingerie & Nightwear
95,user0,TRONICA BT555 4.1 Home Theater System with Bluetooth/FM/USB/Aux/TV Support & Remote (6inches Woofer 90W Output),2,"tv, audio & cameras",Speakers
96,user0,"ZENEME Jewellery Set American Diamond Gold Plated Traditional Style Necklace Pendant Set, Ring, Bracelet with Earring Jewe...",1,accessories,Fashion & Silver Jewellery
97,user0,Intex IT-2650 Digi Plus FMUB 60 Watt 4.1 Channel Wireless Bluetooth Multimedia Speaker (Black),2,"tv, audio & cameras",Speakers
98,user0,Adidas Unisex Low Cut Cotton Blend Socks (Pack Of 3) (AD-0632 Lt Grey Mel/Black/Anthra Mel_Multicolor),1,stores,Men's Fashion
99,user0,Puma Mens Suede Classic Xxi Sneakers Sneaker,2,men's shoes,Casual Shoes
100,user0,"Just Herbs Retractable 2 in 1 Herbal Eyeliner + Kajal with Almond Oil & Vitamin E, 11 Hour Stay, Singlestroke, Smudgeproof...",4,beauty & health,Beauty & Grooming
101,user0,GoSriKi Women's Cotton Blend Kurta with Palazzo & Dupatta,4,women's clothing,Clothing
102,user0,"SHREGO Peanut Plus Roasted Peanut Salted 360G, Snack and Namkeen (2X180G Vacuum Packed)",3,toys & baby products,Toys & Games
103,user0,"BY4U Laptop Tabletop Stand for Desk, Portable Stand, Adjustable Height, Foldable, Non-Slip Aluminum MacBook Computer Stan...",5,"tv, audio & cameras",All Electronics
104,user0,"Apple Watch SE (GPS + Cellular, 44mm) - Space Grey Aluminium Case with Midnight Sport Band - Regular",3,"tv, audio & cameras",All Electronics
105,user0,"VEGA Smooth Curl 19 mm Barrel Hair Curler With Adjustable Temperature & Ceramic Coated Plates, (VHCH-03)",5,beauty & health,Beauty & Grooming
106,user0,pluss Women Casual Dress,1,women's clothing,Western Wear
107,user0,GoSriKi Women Kurta with Pant & Dupatta,2,women's clothing,Clothing
108,user0,Full Length Long Women's Ethnic Gown Free Size (Semi Stitched),1,women's clothing,Clothing
109,user0,FEMIMODE Rayon Feeding Kurti for Women/Maternity Kurti for Women/Feeding Kurti for Women Combo Pack of 2 Pieces,1,women's clothing,Clothing
110,user0,SKYTRENDS Happy Holi Printed Round Neck Tshirt Unisex Pack of 1 Holi-18,1,stores,Men's Fashion
111,user1,Yellow Chimes Bangles for Women and Girls | Traditional Bangles for Girls | Hanging Chains with Jhumkas beadds Bangle | Ac...,5,accessories,Fashion & Silver Jewellery
112,user1,Yellow Chimes Pendant for Men Silver Men Pendant Stainless Steel Plain Silver Army Dual Dog Tag Chain Pendant Necklace for...,5,accessories,Jewellery
113,user1,American Tourister Camp Polyester 57 cms Grey Travel Duffle (FR7 (0) 08 001),5,accessories,Bags & Luggage
114,user1,"RKG HANDICRAFTS Women's Beautiful Potli Bag with Beadwork Satin Fabric available on Amazon (Single Bag,Golden)",4,accessories,Handbags & Clutches
115,user1,fantosy women shoulder bag,5,accessories,Bags & Luggage
116,user1,Wesley 25 ltr Casual backpack unisex daypack/schoolbag/collegebag/tuitionbag/multi-purposebackpack,4,accessories,Bags & Luggage
117,user1,Koel by Lavie Latvia Women's Tote Bag,4,accessories,Handbags & Clutches
118,user1,Young & Forever Valentine Gift Glow-in-The-Dark Enchanting Cube Horse Angel 925 Silver Pendant for Women Girls,5,accessories,Fashion & Silver Jewellery
119,user1,DailyObjects Tote Handbag for Women and Girls|Stylish and Sturdy Shoulder Bag with Zip closure|Made of Finest Vegan Leathe...,4,accessories,Bags & Luggage
120,user1,Arihant Gems & Jewels 7 Mukhi/Faced Nepali Rudraksha With 925 Silver Pendant | Natural & Certified Unisex Both for Men & W...,5,accessories,Fashion & Silver Jewellery
121,user1,Estele Fancy Designer Bracelets for Women,5,accessories,Fashion & Silver Jewellery
122,user1,Purse Strap Replacement Guitar Style Multicolor Canvas Crossbody Strap for Handbags,5,accessories,Handbags & Clutches
123,user1,"VIEN 316L Surgical Stainless Steel Huggie Hoop Earrings for Mens, Boys",5,accessories,Gold & Diamond Jewellery
124,user1,jainx Funky Round Dial Analog Watch for Women & Girls,4,accessories,Watches
125,user1,"Bag-Age Boy's Sling Cross Body Travel Office Business Messenger Shoulder Bag for Men & Women, Sturdy messanger for collag...",4,accessories,Handbags & Clutches
126,user1,"LORENZ Men's Gift Set Combo of Black Watch, Wallet & wunglasses | CM-103SN-WL-BLK",5,accessories,Bags & Luggage
127,user1,Koel by Lavie Algeria Women's Satchel,4,accessories,Handbags & Clutches
128,user1,Yellow Chimes Earrings For Women & Girls | Fashion Green And White Crystal Stone Studs | Silver Tone Earring | Ovel Shaped...,5,accessories,Fashion & Silver Jewellery
129,user1,Yellow Chimes Danglers Earrings for Women Sparkling White Cubic Zircon Silver Plated Dangler Earrings for Women and Girls,5,accessories,Fashion & Silver Jewellery
130,user1,"AWESOME FASHIONS Women's Clutch, Wallet combo peach and aqua green",4,accessories,Handbags & Clutches
131,user1,"EzLife Luggage Strap for Suitcases, Trolleys and All kind of Luggages (Multi-color)",4,accessories,Bags & Luggage
132,user1,Van Heusen Women's Sling Bag (Mint),5,accessories,Bags & Luggage
133,user1,Malabar Gold & Diamonds 24k (999) Rose 1 gm Yellow Gold Bar,5,accessories,Gold & Diamond Jewellery
134,user1,ACPL Precious Moments BIS Hallmarked Ashta Laxmi Silver Coin 999 Pure with Gift Box,4,accessories,Fashion & Silver Jewellery
135,user1,"Worldstar Waist Bag for Men & Women, Slim Fanny Pack Casual Sling Shoulder Chest Pack with Adjustable Strap for Walking, C...",4,accessories,Bags & Luggage
136,user1,Clara 92.5 Sterling Silver Swiss Zirconia Pearl Earrings Gift for Women and Girls,4,accessories,Fashion & Silver Jewellery
137,user1,American Tourister Ivy Spinner Polypropylene (PP) 55 Cm Small Blue Cabin Hard Luggage with TSA Lock Cabin,5,accessories,Bags & Luggage
138,user1,Joyalukkas 22KT Yellow Gold Pendant for Girls,4,accessories,Gold & Diamond Jewellery
139,user1,KLEIO Women's Sling Bag,5,accessories,Handbags & Clutches
140,user1,ShopyVid Casual Backpack for Girls| Rakhi Gifts for Sister | Raksha Bandhan Gifts for Sister,5,accessories,Bags & Luggage
141,user1,Fastrack Women's Tote Bag (Pink),5,accessories,Bags & Luggage
142,user1,Lavie Women's Alcott Large Satchel Bag | Ladies Purse Handbag,4,accessories,Bags & Luggage
143,user1,ACCESSHER Gold Plated Traditional Vilandi Kundan Embedded Drop Shape Delicate Non-Piercing Clip On Nose Ring with Multilay...,5,accessories,Fashion & Silver Jewellery
144,user1,Zaveri Pearls Pack Of Four Finely Detailed & Designer Oxidised Jhumki Earrings - ZPFK5718,5,accessories,Fashion & Silver Jewellery
145,user1,"The Purple Tree Canvas Tote Bag For Women - 1 Pc , women tote bag , canvas tote bag , printed tote bag , printed canvas to...",4,accessories,Handbags & Clutches
146,user1,Handcuffs Unisex Cotton Baseball Cap,5,accessories,Bags & Luggage
147,user1,Portlee Black Leather Unisex Card Holder (PARENTBIFOLDBlack),4,accessories,Bags & Luggage
148,user1,GIVA 925 Sterling Silver Anushka Sharma Classic Queen's Necklace | Necklace to Gift Women & Girls | With Certificate of Au...,5,accessories,Fashion & Silver Jewellery
149,user1,Tikea Geometric Top-handle Bag - Luminous or Cork Handbag Crossbody Bags Tote Shopping Bag,4,accessories,Bags & Luggage
150,user1,TANVI J Gold Plated Pola Bangles for Women,4,accessories,Fashion & Silver Jewellery
151,user1,Total Fashion Jewellery Silver Oxidized Fancy Hoop Earrings for Women & Girls,4,accessories,Fashion & Silver Jewellery
152,user1,OM DESIGNER Analogue Unisex Watch (Black Dial Black Colored Strap) (Pack of 2),4,accessories,Watches
153,user1,Storite Canvas Sling Cross Body Travel Office Business Satchel Messenger One Side Shoulder Bag for Men & Women-(33cm x 6.5...,4,accessories,Handbags & Clutches
154,user1,Yellow Chimes Rings for Women Butterflies-On-Ruby Silver Plated Red Ring for Women and Girls.,4,accessories,Fashion & Silver Jewellery
155,user1,Travel Blue Black Security Money Safe,5,accessories,Bags & Luggage
156,user1,Peora Kundan Long Necklace with Earring Jewellery Set for Women Girls,5,accessories,Fashion & Silver Jewellery
157,user1,RainSound Metal Iron man Arc Reactor Keychain,4,accessories,Bags & Luggage
158,user1,YouBella Jewellery butterfly design Gold Plated Surgical Steel Stud Earrings for Girls and Women,4,accessories,Fashion & Silver Jewellery
159,user1,"Smart World Crowned 4 in 1 Gift Set with Table Clock, Metal Keychain, Card Holder and Crystal Pen Set",4,accessories,Bags & Luggage
160,user1,Impression Latest Natural Stone Beads and Stainless Steel Inspirational Believe Words Fashion Set of 4 Genuine Leather Mul...,4,accessories,Jewellery
161,user1,"Natural Life Style - Cotton Patti Set Mohan Gupta, Medium (White)",2,women's clothing,Clothing
162,user1,NAINVISH Women Crepe Straight Kurti with Palazzo,1,women's clothing,Ethnic Wear
163,user1,Aurelia Women Kurta,2,women's clothing,Ethnic Wear
164,user1,Anand Sarees Women's Georgette Saree with Blouse Piece,2,women's clothing,Clothing
165,user1,Miss Olive Women's Skinny Jeans,1,women's clothing,Western Wear
166,user1,Raise 90° Viewing Area Security Camera,1,"tv, audio & cameras",Security Cameras
167,user1,"OM SAI LATEST CREATION Women Striped Top with Half Sleeves for Office Wear, Casual Wear Western Top",1,women's clothing,Clothing
168,user1,"QSHIXLE Solar Wall Lights Small Fence Lights Solar Powered, Up Down LED Porch Light, Luces Solares para Exteriores, Outdoo...",1,home & kitchen,Indoor Lighting
169,user1,GUSTAVE® Retro Metal Cigarette Case - Cigggrate Case - Cigarette Case for Men Stylish - Double Sided Spring Clip Open Pock...,2,bags & luggage,Wallets
170,user1,"Nayasa Plastic Floral Insulated Casserole - 1500ml, Beige",2,home & kitchen,Kitchen & Dining
171,user1,INALSA Vaccum Cleaner Handheld 800W High Powerful Motor- Dura Clean with HEPA Filtration & Strong Powerful 16KPA Suction| ...,2,appliances,All Appliances
172,user1,"RED GERMAN Cat Toy Cotton Mouse, Cat and Kitten Toy Mouse 6 Pcs Pack",2,pet supplies,All Pet Supplies
173,user1,"ROYAL STEP Portable Electric USB Juice Maker Juicer Bottle Blender Grinder Mixer, Rechargeable Bottle with 4 Blades (MULTII)",2,appliances,All Appliances
174,user1,FRIENDSKART Men's Synthetic Reversible Belt (BELT 69_Black & Brown),1,stores,Men's Fashion
175,user1,BabyMoon Chef New Born Baby Photography Shoot Props Costume,1,"tv, audio & cameras",Cameras
176,user1,Auto Oprema Car Shark Fin Style Roof Mount FM/AM Radio Antenna Aerial with Wiring Waterproof Signal Decorative Models (Whi...,2,car & motorbike,Car Electronics
177,user1,"Venus Splash Copper 10CU 10-Litre Storage Water Heater (Ivory, BEE Star Rating - 3 Stars)",1,appliances,Heating & Cooling Appliances
178,user1,"BESTOR LCD Writing Tablet 10 Inch, Colorful Doodle Board Drawing Pad for Kids, Drawing Board Writing Board Drawing Tablet,...",2,"tv, audio & cameras",All Electronics
179,user1,DHRUVI TRENDZ Western Dresses for Women | Short A-Line Dress for Girls | Maxi Dress for Women,1,women's clothing,Western Wear
180,user1,crocs unisex-adult Bayaband Clog LEMON/WHITE Clog - 8 UK Men/ 9 UK Women (M9W11) (205089-7B0),1,stores,Men's Fashion
181,user1,JPT M22 MALE BRASS CONNECTOR FOR EXTENSION OF WASHER HOSE PIPE,2,car & motorbike,Car & Bike Care
182,user1,DVTECH® (Pack of 02 Best Fit clear premium Smartwatch screen protector for Fire-Boltt Invincible (Not a Tempered glass),2,"tv, audio & cameras",All Electronics
183,user1,Body Liv Women's Cotton Non-Padded Wire Free Plunge Bra,1,women's clothing,Lingerie & Nightwear
184,user1,"SMARNN Metal Gold Plated Mang Tikka for Women & Girls, Gold, Pack of 1",1,accessories,Fashion & Silver Jewellery
185,user1,Red Chief Leather with Lace Casual Shoes for Men RC2104,1,men's shoes,Casual Shoes
186,user1,"dermawear Women Cotton Blended Full Body Shaper Slimmer for Abdomen, Hips and Thighs",2,women's clothing,Lingerie & Nightwear
187,user1,Pinkmint Women's Crepe Straight Kurta,2,women's clothing,Clothing
188,user1,ATARAH Women's Regular Fit Cotton Casual Trousers,1,women's clothing,Clothing
189,user1,"anchor by panasonic Kool Air 200mm Exhaust Fan | Exhaust Fan for Bathroom, Office, Kitchen (White) (14087WH)",2,appliances,All Appliances
190,user1,FREECULTR Men Modal Boxers,2,men's clothing,Innerwear
191,user1,Dr. Brown's Milk Powder Dispenser (Blue)(Pack of 1),2,toys & baby products,Nursing & Feeding
192,user1,Sonata Analog Black Dial Women's Watch-NL8069YM04/NP8069YM04,2,accessories,Watches
193,user1,Alice Fashion Rucksack PU Leather Women Girls Ladies Backpack Travel bag Ladies Casual Shoulder Bag for grl,2,accessories,Handbags & Clutches
194,user1,"Eye Bhaskar 12 LED ABS Solar Bulb with Charger (Red, 1265)",1,home & kitchen,Indoor Lighting
195,user1,Tukzer Lightning Cable 8 Pin - Apple MFi Certified - 2.4Amp Fast Charge (Grey- 3.2 feet) (TZ-CS-103-GRY-N),1,"tv, audio & cameras",Home Entertainment Systems
196,user1,"SFANE Insulated Navy Blue 9.50 inches Easy Wash, Smooth Zipper & Lightweight Lunch Bag/Tiffin Bag",2,accessories,Bags & Luggage
197,user1,Amazon Brand - Tavasya Women's Cotton Regular Kurti,2,women's clothing,Ethnic Wear
198,user1,"LOVELY Mild Steel D-Hook Hanger (Heavy Duty) with M10X75mm Fasteners for Hanging Chandelier, Ceiling Fan or Jhoomer (2 Pc...",2,appliances,Kitchen & Home Appliances
199,user1,VIMAL JONNEY Dryfit Lycra Solid Multicolor T-Shirt for Women (Pack of 2)-Dryfit_T_BLK_BLU_002-P,1,women's clothing,Clothing
200,user1,NPLASH FASHION Women's Silk Semi Stitched Lehenga Choli (yellow bindu_Yellow_Free Size),1,women's clothing,Ethnic Wear
201,user1,"Panasonic 1.5 Ton 5 Star Window AC (Copper, PM 2.5 Filter, 2022 Model, CW-XN182AM White)",1,appliances,Air Conditioners
202,user1,TRONI 'Foldable Bed Study Table Portable Multifunction Laptop-Table Lapdesk for Children Bed Foldabe Table Work Office Hom...,1,"tv, audio & cameras",All Electronics
203,user1,LookMark Women's Embroiderd Rayon Kurti Palazzo Set with Dupatta,2,women's clothing,Ethnic Wear
204,user1,KLEIO Beautiful D Shape Light Crossbody Sling Hand bag For Women Girls Ladies,2,accessories,Handbags & Clutches
205,user1,"Evona Mini USB Wireless Electric Garlic Chopper, Mini Food Chopper Garlic Mincer Blender Meat Grinder Waterproof Rechargea...",1,appliances,Kitchen & Home Appliances
206,user1,"Sulo Nutrition Happy Hair biotin gummies for hair growth with Amla | Hair growth gummies | hair gummies for women, men wit...",2,beauty & health,Diet & Nutrition
207,user1,Rajnandini Women's Kota Doria Cotton Silk Floral Print Traditional Saree With Blouse Piece,1,women's clothing,Ethnic Wear
208,user1,"Ofsign Pencil Pouch for Boys— Pencil Case for Girls, School, Student, Embossed Pen Case Holder with Dual Zipper Mesh Pocke...",2,accessories,Bags & Luggage
209,user1,Sparx Outdoor Trending & Comfortable Shoe for Men SM-648 Black Golden,2,men's shoes,Sports Shoes
210,user1,"BeeBaby Bumtelligent Free Size Pocket Style Cotton Cloth Baby Diaper & 2 Grey RapiDry Pads / Inserts | High absorbent, Adj...",2,toys & baby products,Diapers
211,user1,"Just Herbs Retractable 2 in 1 Herbal Eyeliner + Kajal with Almond Oil & Vitamin E, 11 Hour Stay, Singlestroke, Smudgeproof...",4,beauty & health,Beauty & Grooming
212,user1,GoSriKi Women's Cotton Blend Kurta with Palazzo & Dupatta,4,women's clothing,Clothing
213,user1,"SHREGO Peanut Plus Roasted Peanut Salted 360G, Snack and Namkeen (2X180G Vacuum Packed)",5,toys & baby products,Toys & Games
214,user1,"BY4U Laptop Tabletop Stand for Desk, Portable Stand, Adjustable Height, Foldable, Non-Slip Aluminum MacBook Computer Stan...",5,"tv, audio & cameras",All Electronics
215,user1,"Apple Watch SE (GPS + Cellular, 44mm) - Space Grey Aluminium Case with Midnight Sport Band - Regular",3,"tv, audio & cameras",All Electronics
216,user1,"VEGA Smooth Curl 19 mm Barrel Hair Curler With Adjustable Temperature & Ceramic Coated Plates, (VHCH-03)",3,beauty & health,Beauty & Grooming
217,user1,SATYAMANI Money Switch Word & Zibu Symbol of Prosperity Natural Stone Green Jade Switchwords Cabochon Oval Shape Gemstone ...,2,stores,Men's Fashion
218,user1,Full Length Long Women's Ethnic Gown Free Size (Semi Stitched),2,women's clothing,Clothing
219,user1,ishin Women's Pure Cotton Embroidered Gotta Patti Sea Green Ethnic Motifs Print A-Line Kurta suit set With Dupatta & Skirt,1,women's clothing,Clothing
